day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;4.416997092872532;1.0702880007257987;2;2
62;4.2065437031654325;1.3177689762545772;5;5
63;3.8842646571953368;1.167784695362499;4;4
64;4.07016127333669;1.2036642258986197;3;3
65;4.290754544988397;1.0520581298674414;4;5
66;4.067594260123547;1.0778195257855365;2;2
67;3.8934000518058407;1.3223718984175359;3;4
68;4.066792757944959;1.1394534707390944;1;2
69;4.034154516458706;1.1310196961630616;4;4
70;3.919125906124963;1.2124246532334197;2;4
71;3.5532476905343695;1.5693345933666645;3;4
72;3.801592512683783;1.1928216250903463;3;3
73;3.858448518564618;0.8890241406021873;1;1
74;3.9525628056424233;1.1040394476695425;2;2
75;3.788315011839139;1.0960550336212158;2;2
76;3.567242561089358;1.0183994811719672;2;2
77;3.6253603645045005;1.0991265782815904;2;0
78;4.008768109025323;1.5041431228142064;2;0
79;3.76719338868574;1.085629245759497;2;0
80;4.0910122944909455;0.9467607450437923;3;0
81;3.6836168728626144;1.2441816701005635;0;0
82;4.032041601288872;1.46414387992118;0;0
83;3.901918645859579;1.2117836736524026;0;0
84;3.825085053169332;1.3932047951923454;0;0
85;3.753906412756444;1.1814971638678053;0;0
86;3.774438375363749;1.1107730428431233;0;0
87;3.7286480243248756;1.1082096384458495;0;0
88;3.7972039738948666;1.5144319822758514;0;0
89;3.528456564326198;1.2396075251967162;0;0
90;4.07701214363021;1.3135771028890793;0;0
